[2018-11-22 18:09:45] {"fd":208,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3517\",\"nickname\":\"\u6539\u5929\"}"}
[2018-11-22 18:10:08] {"fd":209,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3432\",\"nickname\":\"\u63a7\u5fc3\"}"}
[2018-11-22 18:10:17] {"fd":210,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3596\",\"nickname\":\"Barry\"}"}
[2018-11-22 18:10:19] {"fd":211,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3708\",\"nickname\":\"\u5c71\u4e1c\u5fae\u9886\u5730\u5927\u5b66\u751f\u4ee3\u7406\"}"}
[2018-11-22 18:10:31] {"fd":212,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2546\",\"nickname\":\"Cc\"}"}
[2018-11-22 18:10:57] {"fd":213,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3373\",\"nickname\":\"\u6674\u5929\u3046\"}"}
[2018-11-22 18:11:03] {"fd":214,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3708\",\"nickname\":\"\u5c71\u4e1c\u5fae\u9886\u5730\u5927\u5b66\u751f\u4ee3\u7406\"}"}
[2018-11-22 18:11:40] {"fd":215,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2309\",\"nickname\":\"\u9752\u9752\u8349\u539f\u625b\u628a\u5b50\"}"}
[2018-11-22 18:11:53] {"fd":216,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2036\",\"nickname\":\"\u541b\u964c\"}"}
[2018-11-22 18:12:14] {"fd":217,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2604\",\"nickname\":\"\u90ed\u5c0f\u5a01i\"}"}
[2018-11-22 18:12:16] {"fd":218,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2539\",\"nickname\":\"\u542c\u8bf4\"}"}
[2018-11-22 18:12:16] {"fd":219,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3512\",\"nickname\":\"\u91cc\u9762\u6709\u53ea\u718a\"}"}
[2018-11-22 18:12:59] {"fd":220,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2539\",\"nickname\":\"\u542c\u8bf4\"}"}
[2018-11-22 18:13:34] {"fd":221,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2664\",\"nickname\":\"\u8bb0\u4f4f\u4f60\u73b0\u5728\u7684\u6211\"}"}
[2018-11-22 18:14:24] {"fd":222,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3299\",\"nickname\":\"\u4e36\u53ef\u6709\u53ef\u65e0\"}"}
[2018-11-22 18:14:40] {"fd":223,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2244\",\"nickname\":\"\u6df1\u5733\u5f20\u5b66\u53cb\"}"}
[2018-11-22 18:15:31] {"fd":224,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2385\",\"nickname\":\"A        \u7a33.?\"}"}
[2018-11-22 18:15:41] {"fd":225,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3651\",\"nickname\":\"H3M-t\"}"}
[2018-11-22 18:15:42] {"fd":226,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3258\",\"nickname\":\"\u6c99\u76ae\u72d7\u7684\u5fe7\u4f24\"}"}
[2018-11-22 18:16:03] {"fd":227,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2985\",\"nickname\":\"\u661f\u6cb3\"}"}
[2018-11-22 18:16:47] {"fd":228,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2817\",\"nickname\":\"\u827e\u83f2\u5c14\u4e0a\u7684\u94c1\u5854\u68a6\u309e\"}"}
[2018-11-22 18:17:46] {"fd":229,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3579\",\"nickname\":\"\ue327\u6e5b\u84dd\u5192\u9669\u5c9b\ue327\"}"}
[2018-11-22 18:18:24] {"fd":230,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2441\",\"nickname\":\"\u4e2d\u539f\u94f6\u884c \u9756\u660e 15516668797\"}"}
[2018-11-22 18:18:30] {"fd":231,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2678\",\"nickname\":\"LittleStar.\"}"}
[2018-11-22 18:18:51] {"fd":232,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3601\",\"nickname\":\"\u6f6e@\u6c9b\u96e8\u7518\u9716\"}"}
[2018-11-22 18:19:04] {"fd":233,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2252\",\"nickname\":\"Rubbish Man\"}"}
[2018-11-22 18:20:16] {"fd":234,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2252\",\"nickname\":\"Rubbish Man\"}"}
[2018-11-22 18:20:48] {"fd":235,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3117\",\"nickname\":\"\u5c31\u50cf\u98ce\u4e00\u6837\"}"}
[2018-11-22 18:22:19] {"fd":236,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2252\",\"nickname\":\"Rubbish Man\"}"}
[2018-11-22 18:23:16] {"fd":237,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3233\",\"nickname\":\"\u5e05\u5b50\"}"}
[2018-11-22 18:24:15] {"fd":238,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3088\",\"nickname\":\"over\"}"}
[2018-11-22 18:25:23] {"fd":239,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3621\",\"nickname\":\"\u5f20\u901a\"}"}
[2018-11-22 18:25:40] {"fd":240,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2324\",\"nickname\":\"\u60c5\u6b4c\ue328\"}"}
[2018-11-22 18:27:04] {"fd":241,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3821\",\"nickname\":\"wy\u6d6e\u57ce\u5927\u4ea8\"}"}
[2018-11-22 18:28:24] {"fd":242,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2553\",\"nickname\":\"\u63d0\u83ab\"}"}
[2018-11-22 18:29:22] {"fd":243,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2142\",\"nickname\":\"panda_TV\"}"}
[2018-11-22 18:32:40] {"fd":244,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2063\",\"nickname\":\"\u897f\u74dc\u7092\u54c8\u5bc6\u74dc\"}"}
[2018-11-22 18:32:45] {"fd":245,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3509\",\"nickname\":\"\u8d75\u5fd7\u9e4f13454014737\uff08794737\uff09\"}"}
[2018-11-22 18:33:28] {"fd":246,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2063\",\"nickname\":\"\u897f\u74dc\u7092\u54c8\u5bc6\u74dc\"}"}
[2018-11-22 18:34:29] {"fd":247,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3835\",\"nickname\":\"\u9177\u5143\uff5e\"}"}
[2018-11-22 18:36:18] {"fd":248,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3540\",\"nickname\":\"\u8ffd\u4e0d\u52a8\u68a6\u5566\"}"}
[2018-11-22 18:36:59] {"fd":249,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3494\",\"nickname\":\"\u57cb\u846c\"}"}
[2018-11-22 18:37:29] {"fd":250,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2926\",\"nickname\":\"Mr__\u963f\u65ed\"}"}
[2018-11-22 18:37:30] {"fd":251,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2788\",\"nickname\":\"\u3000\u3000 \u3000\u3000\u3002\"}"}
[2018-11-22 18:37:33] {"fd":252,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2905\",\"nickname\":\"\u963f\u5174\"}"}
[2018-11-22 18:38:30] {"fd":253,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3547\",\"nickname\":\"crooked\u00b0\"}"}
[2018-11-22 18:38:52] {"fd":254,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3744\",\"nickname\":\"\u4faf\u6c5f\u670b\"}"}
[2018-11-22 18:40:06] {"fd":255,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3494\",\"nickname\":\"\u57cb\u846c\"}"}
[2018-11-22 18:47:02] {"fd":256,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2091\",\"nickname\":\"\u9601\u4e0b\"}"}
[2018-11-22 18:52:45] {"fd":257,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3314\",\"nickname\":\"\u8d77\u98ce\u4e86\"}"}
[2018-11-22 18:57:34] {"fd":258,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3693\",\"nickname\":\"Shroud\"}"}
[2018-11-22 19:02:36] {"fd":259,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2445\",\"nickname\":\"\u7656\u597d\"}"}
[2018-11-22 19:07:02] {"fd":260,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2057\",\"nickname\":\"\u4f59\u751f\"}"}
[2018-11-22 19:10:45] {"fd":261,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2169\",\"nickname\":\"Panamera\"}"}
[2018-11-22 19:11:49] {"fd":262,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3049\",\"nickname\":\"\u591c\u7a7a\u4e2d\u6700\u6d6a\u7684\ue335\"}"}
[2018-11-22 19:16:21] {"fd":263,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2194\",\"nickname\":\"\"}"}
[2018-11-22 19:25:04] {"fd":264,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3611\",\"nickname\":\"\u51c9\u751f\"}"}
[2018-11-22 19:29:11] {"fd":265,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3452\",\"nickname\":\"AAA.\u5a31\u4e50\u4eba\u751f\"}"}
[2018-11-22 19:30:52] {"fd":266,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2048\",\"nickname\":\"\u3002\"}"}
[2018-11-22 19:32:55] {"fd":267,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3257\",\"nickname\":\"Age\"}"}
[2018-11-22 19:36:09] {"fd":268,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2471\",\"nickname\":\"\u505a\u4e2a\u4fd7\u4eba\u8d2a\u8d22\u597d\u8272\u4e00\u8eab\u6b63\u6c14\u3002\"}"}
[2018-11-22 19:36:31] {"fd":269,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2092\",\"nickname\":\"\u83ef\u4e03\"}"}
[2018-11-22 19:57:30] {"fd":270,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2116\",\"nickname\":\"$$\"}"}
[2018-11-22 20:09:26] {"fd":271,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2068\",\"nickname\":\"A\"}"}
[2018-11-22 20:10:16] {"fd":272,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2068\",\"nickname\":\"A\"}"}
[2018-11-22 20:10:40] {"fd":273,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2068\",\"nickname\":\"A\"}"}
[2018-11-22 20:10:57] {"fd":274,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2068\",\"nickname\":\"A\"}"}
[2018-11-22 20:15:49] {"fd":275,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3690\",\"nickname\":\"\u964c\u8def\ue11d\u5929\u6dafBaby\u5143\"}"}
[2018-11-22 20:25:54] {"fd":276,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2068\",\"nickname\":\"A\"}"}
[2018-11-22 20:25:55] {"fd":277,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3248\",\"nickname\":\"\u767d\u8336\u6e05\u6b22\"}"}
[2018-11-22 20:27:05] {"fd":278,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3306\",\"nickname\":\"a    \u5609\u52b2\"}"}
[2018-11-22 20:34:22] {"fd":279,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3628\",\"nickname\":\"\u62fc\u4e8c\u4ee3\"}"}
[2018-11-22 20:37:48] {"fd":280,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3651\",\"nickname\":\"H3M-t\"}"}
[2018-11-22 20:45:42] {"fd":281,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3336\",\"nickname\":\"A\u53ea\u662f\u53eb\u4e2a\u767d\u4fca\"}"}
[2018-11-22 20:52:12] {"fd":282,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3129\",\"nickname\":\"\u9633\u5149\u7537\u5b69\ue011\"}"}
[2018-11-22 20:53:43] {"fd":283,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2916\",\"nickname\":\"\"}"}
[2018-11-22 20:58:42] {"fd":284,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3704\",\"nickname\":\"\uff0a         \u00b7A\u0fc6\u0fc6\u00b7  \u029a\u900d\u9065\u025e\u4e36\"}"}
[2018-11-22 21:02:59] {"fd":285,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3521\",\"nickname\":\"a\u53ef\u601c\"}"}
[2018-11-22 21:08:09] {"fd":286,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3715\",\"nickname\":\"\u00a0 \u00a0 \u00a0 \u00a0\u00a0\"}"}
[2018-11-22 21:12:35] {"fd":287,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3714\",\"nickname\":\"\u3002\u3002\"}"}
[2018-11-22 21:22:01] {"fd":288,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2499\",\"nickname\":\"\u6f47\u541b\u6668\ue418\"}"}
[2018-11-22 21:44:27] {"fd":289,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3228\",\"nickname\":\"\u987e\u5168.\"}"}
[2018-11-22 22:04:51] {"fd":290,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3644\",\"nickname\":\"\u67ef\u5357\u7684\u5012\u5f71\"}"}
[2018-11-22 22:09:14] {"fd":291,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2994\",\"nickname\":\"Y.\"}"}
[2018-11-22 22:09:56] {"fd":292,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2087\",\"nickname\":\"\ue115 \u5f77\u5fa8\"}"}
[2018-11-22 22:11:39] {"fd":293,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2409\",\"nickname\":\"\"}"}
[2018-11-22 22:57:13] {"fd":294,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3664\",\"nickname\":\"\u5317\u98ce\"}"}
[2018-11-22 22:57:57] {"fd":295,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2567\",\"nickname\":\"\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u00b0\"}"}
[2018-11-22 23:08:15] {"fd":296,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2385\",\"nickname\":\"A        \u7a33.?\"}"}
[2018-11-22 23:08:48] {"fd":297,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2385\",\"nickname\":\"A        \u7a33.?\"}"}
[2018-11-22 23:10:09] {"fd":298,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3277\",\"nickname\":\"isabellae\"}"}
[2018-11-22 23:52:22] {"fd":300,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3822\",\"nickname\":\"\u5c0f\u65b0\"}"}
[2018-11-23 00:02:30] {"fd":301,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2066\",\"nickname\":\"\u72ec\u5b64\u7684\u6211\"}"}
[2018-11-23 00:54:52] {"fd":302,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2489\",\"nickname\":\"\u6e05\u767d\"}"}
[2018-11-23 03:44:26] {"fd":303,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3456\",\"nickname\":\"\u79bb\u6c90\"}"}
[2018-11-23 03:56:14] {"fd":304,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2453\",\"nickname\":\"\u674e\u7761\u89c9\ue318\"}"}
[2018-11-23 03:56:22] {"fd":305,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2453\",\"nickname\":\"\u674e\u7761\u89c9\ue318\"}"}
[2018-11-23 03:56:34] {"fd":306,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2453\",\"nickname\":\"\u674e\u7761\u89c9\ue318\"}"}
[2018-11-23 07:35:37] {"fd":307,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3771\",\"nickname\":\"\u846c\u6211HEO\u4ee5\u65f6\u5149\"}"}
[2018-11-23 07:35:48] {"fd":308,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3771\",\"nickname\":\"\u846c\u6211HEO\u4ee5\u65f6\u5149\"}"}
[2018-11-23 07:35:58] {"fd":309,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3771\",\"nickname\":\"\u846c\u6211HEO\u4ee5\u65f6\u5149\"}"}
[2018-11-23 08:10:34] {"fd":310,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2102\",\"nickname\":\"\u8721\u7b14\u5c0f\u65b0\"}"}
[2018-11-23 08:17:17] {"fd":311,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"2043\",\"nickname\":\"ZZ\"}"}
[2018-11-23 10:25:20] {"fd":312,"finish":true,"opcode":1,"data":"{\"toUser\":\"system\",\"type\":\"login\",\"scene\":\"live\",\"roomid\":1,\"uniacid\":6,\"uid\":\"3130\",\"nickname\":\"dddd\"}"}
